interval_begin;interval_end;interval_id;interval_sampledSeconds;interval_departed;interval_arrived;interval_entered;interval_left;interval_density;interval_laneDensity;interval_occupancy;interval_waitingTime;interval_timeLoss;interval_speed;interval_vaporized;typedInterval_begin;typedInterval_end;typedInterval_id;typedInterval_type;typedInterval_departed;typedInterval_arrived;typedInterval_entered;typedInterval_left;typedInterval_sampledSeconds;typedInterval_density;typedInterval_occupancy;typedInterval_waitingTime;typedInterval_timeLoss;typedInterval_speed;typedInterval_vaporized
31500.00;32400.00;e1Detector_-500266712_1_73;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-51476080_0_425;1599.48;0;0;164;167;14.94;14.94;7.47;0.00;170.28;12.28;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-51508352#4_0_430;1267.00;0;0;136;137;13.71;13.71;6.86;0.00;251.22;11.08;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-53178982_0_1276;153.62;0;0;22;22;1.81;1.81;0.90;0.00;4.27;13.53;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-53178982_0_1277;153.62;0;0;22;22;1.81;1.81;0.90;0.00;4.27;13.53;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-53178982_0_1278;153.62;0;0;22;22;1.81;1.81;0.90;0.00;4.27;13.53;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-53298708#2_0_977;108.16;8;2;100;106;8.60;2.15;1.08;0.00;0.01;13.95;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-53298708#2_1_978;108.16;8;2;100;106;8.60;2.15;1.08;0.00;0.01;13.95;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-53298708#2_2_979;108.16;8;2;100;106;8.60;2.15;1.08;0.00;0.01;13.95;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-53298708#2_3_980;108.16;8;2;100;106;8.60;2.15;1.08;0.00;0.01;13.95;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-543004597#2_1_625;1310.95;0;0;161;161;13.43;6.72;3.36;0.00;44.14;13.32;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-55970918#1_0_1408;3664.31;0;0;200;202;39.92;19.96;9.98;0.00;2154.22;5.58;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-55970918#1_0_1412;3246.47;0;0;182;200;35.37;17.69;8.84;0.00;1856.09;5.78;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-55970918#1_1_1409;3664.31;0;0;200;202;39.92;19.96;9.98;0.00;2154.22;5.58;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-55970918#1_1_1413;3246.47;0;0;182;200;35.37;17.69;8.84;0.00;1856.09;5.78;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-575067078_0_252;25139.55;0;0;33;32;248.96;62.24;31.12;0.00;24846.47;0.16;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-575067078_1_253;25139.55;0;0;33;32;248.96;62.24;31.12;0.00;24846.47;0.16;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-575067078_1_259;12469.06;0;0;54;33;123.48;30.87;15.44;0.00;12031.92;0.49;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-575067078_2_254;25139.55;0;0;33;32;248.96;62.24;31.12;0.00;24846.47;0.16;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-575067078_2_260;12469.06;0;0;54;33;123.48;30.87;15.44;0.00;12031.92;0.49;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-575067078_3_255;25139.55;0;0;33;32;248.96;62.24;31.12;0.00;24846.47;0.16;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-575067078_3_261;12469.06;0;0;54;33;123.48;30.87;15.44;0.00;12031.92;0.49;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-584745737#1_0_243;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-592844775#4_0_161;392.67;0;0;51;52;4.43;4.43;2.22;0.00;17.83;12.80;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-610857387_0_118;797.62;0;0;253;252;21.94;21.94;10.97;0.00;58.79;12.81;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-621817219_0_353;2563.16;0;0;403;386;52.75;17.58;8.79;0.00;983.47;8.47;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-621817219_1_354;2563.16;0;0;403;386;52.75;17.58;8.79;0.00;983.47;8.47;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-621817219_2_355;2563.16;0;0;403;386;52.75;17.58;8.79;0.00;983.47;8.47;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-622091754#1_0_352;2402.50;0;0;169;158;26.97;26.97;13.48;0.00;1201.98;6.93;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-629519738_0_97;1471.15;7;7;228;228;20.57;10.29;5.14;0.00;105.58;12.69;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-629519738_1_96;1471.15;7;7;228;228;20.57;10.29;5.14;0.00;105.58;12.69;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-80239245_0_61;2033.62;0;16;245;227;23.00;23.00;11.50;0.00;276.94;11.83;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-86414062_0_282;905.10;0;22;142;117;11.64;5.82;2.91;0.00;29.77;13.35;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-86414062_1_283;905.10;0;22;142;117;11.64;5.82;2.91;0.00;29.77;13.35;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-88714905#4_0_266;1540.36;0;0;199;195;16.79;8.40;4.20;0.00;96.87;13.01;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-88714905#4_1_265;1540.36;0;0;199;195;16.79;8.40;4.20;0.00;96.87;13.01;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-89840540_0_246;2345.34;0;0;221;203;29.19;9.73;4.87;0.00;928.14;8.31;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-89840540_1_247;2345.34;0;0;221;203;29.19;9.73;4.87;0.00;928.14;8.31;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-89840540_2_248;2345.34;0;0;221;203;29.19;9.73;4.87;0.00;928.14;8.31;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-89840550#1_0_1;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-89840550#1_0_156;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-89840550#1_0_2;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-89840550#1_0_463;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-89840550#1_0_464;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-90236827_0_1274;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-97241128_0_1122;1646.22;44;0;188;233;19.34;6.45;3.22;0.00;59.10;13.34;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-97241128_1_1123;1646.22;44;0;188;233;19.34;6.45;3.22;0.00;59.10;13.34;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_-97241128_2_1124;1646.22;44;0;188;233;19.34;6.45;3.22;0.00;59.10;13.34;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_10073617#0.374_0_190;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_10073617#0.374_1_191;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_10073617#0.374_2_192;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_10100891#0_2_129;173.75;0;0;81;81;6.82;1.70;0.85;0.00;7.58;13.20;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_10100891#0_3_128;173.75;0;0;81;81;6.82;1.70;0.85;0.00;7.58;13.20;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_102602041_1_1369;7759.22;0;0;152;159;338.36;112.79;56.39;0.00;7476.25;0.50;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_102602041_2_1368;7759.22;0;0;152;159;338.36;112.79;56.39;0.00;7476.25;0.50;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_10410486_0_744;974.75;0;0;128;128;11.09;5.55;2.77;0.00;56.62;12.82;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_10410486_0_745;974.75;0;0;128;128;11.09;5.55;2.77;0.00;56.62;12.82;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_10410486_1_743;974.75;0;0;128;128;11.09;5.55;2.77;0.00;56.62;12.82;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_10410486_1_746;974.75;0;0;128;128;11.09;5.55;2.77;0.00;56.62;12.82;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_112572407_0_124;512.97;0;0;95;96;8.16;8.16;4.08;0.00;24.78;13.00;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_112958696#0.582_0_198;483.24;26;23;136;138;13.91;3.48;1.74;0.00;23.34;12.89;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_112958696#0.582_1_199;483.24;26;23;136;138;13.91;3.48;1.74;0.00;23.34;12.89;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_112958696#0.582_2_200;483.24;26;23;136;138;13.91;3.48;1.74;0.00;23.34;12.89;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_112958696#0.582_3_201;483.24;26;23;136;138;13.91;3.48;1.74;0.00;23.34;12.89;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_114254840#0_0_76;121.60;0;0;114;114;9.52;9.52;4.76;0.00;3.55;13.30;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_114275402_0_454;1546.08;0;0;183;181;15.88;7.94;3.97;0.00;98.66;12.75;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_114275402_1_455;1546.08;0;0;183;181;15.88;7.94;3.97;0.00;98.66;12.75;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_11536962#0_0_1491;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_11536962#0_1_1490;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_115956658_0_255;2046.57;0;0;150;152;21.63;10.82;5.41;0.00;93.87;7.79;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_115956658_1_254;2046.57;0;0;150;152;21.63;10.82;5.41;0.00;93.87;7.79;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_118282022#0_0_88;2918.32;27;29;282;278;25.35;8.45;4.23;0.00;38.85;13.47;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_118282022#0_1_89;2918.32;27;29;282;278;25.35;8.45;4.23;0.00;38.85;13.47;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_120208450#0_0_715;148.72;0;0;19;19;1.58;0.79;0.40;0.00;3.42;13.34;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_120208450#0_1_714;148.72;0;0;19;19;1.58;0.79;0.40;0.00;3.42;13.34;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_124559493_0_570;734.94;0;0;153;151;12.86;6.43;3.22;0.00;41.85;13.12;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_124559493_1_571;734.94;0;0;153;151;12.86;6.43;3.22;0.00;41.85;13.12;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_125136376#0_0_998;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_125136376#0_1_999;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_126760937#0_0_99;2092.80;0;0;205;206;17.48;8.74;4.37;0.00;94.71;13.13;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_126760937#0_1_100;2092.80;0;0;205;206;17.48;8.74;4.37;0.00;94.71;13.13;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_127977585_0_332;1008.56;0;9;149;140;12.28;4.09;2.05;0.00;32.81;13.51;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_127977585_0_55;976.45;0;0;147;146;11.89;3.96;1.98;0.00;20.13;13.68;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_127977585_1_331;1008.56;0;9;149;140;12.28;4.09;2.05;0.00;32.81;13.51;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_127977585_1_54;976.45;0;0;147;146;11.89;3.96;1.98;0.00;20.13;13.68;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_127977585_2_330;1008.56;0;9;149;140;12.28;4.09;2.05;0.00;32.81;13.51;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_127977585_2_53;976.45;0;0;147;146;11.89;3.96;1.98;0.00;20.13;13.68;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_132804156#0_0_1439;498.44;0;0;95;94;7.73;2.58;1.29;0.00;5.44;13.61;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_132804156#0_1_1438;498.44;0;0;95;94;7.73;2.58;1.29;0.00;5.44;13.61;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_132804156#0_2_1437;498.44;0;0;95;94;7.73;2.58;1.29;0.00;5.44;13.61;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_134171421#0_0_1425;206.57;0;0;50;50;4.09;0.82;0.41;0.00;2.06;13.58;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_134171421#0_1_1426;206.57;0;0;50;50;4.09;0.82;0.41;0.00;2.06;13.58;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_134171421#0_2_1427;206.57;0;0;50;50;4.09;0.82;0.41;0.00;2.06;13.58;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_134171421#0_3_1428;206.57;0;0;50;50;4.09;0.82;0.41;0.00;2.06;13.58;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_134171421#0_4_1429;206.57;0;0;50;50;4.09;0.82;0.41;0.00;2.06;13.58;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_134171442_0_490;147.44;0;0;79;79;6.55;6.55;3.27;0.00;3.17;13.41;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_134171443_0_881;533.09;0;0;79;79;6.36;2.12;1.06;0.00;0.48;13.68;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_134171443_1_882;533.09;0;0;79;79;6.36;2.12;1.06;0.00;0.48;13.68;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_134171443_2_883;533.09;0;0;79;79;6.36;2.12;1.06;0.00;0.48;13.68;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_134171457#0_0_1434;406.52;0;0;141;141;11.51;3.84;1.92;0.00;5.43;13.61;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_134171457#0_1_1435;406.52;0;0;141;141;11.51;3.84;1.92;0.00;5.43;13.61;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_134171457#0_2_1436;406.52;0;0;141;141;11.51;3.84;1.92;0.00;5.43;13.61;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_134932938_0_815;322.53;0;0;108;109;8.84;4.42;2.21;0.00;8.06;13.58;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_134932938_1_816;322.53;0;0;108;109;8.84;4.42;2.21;0.00;8.06;13.58;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_141226245#0_1_1110;156.80;0;0;127;127;12.58;6.29;3.14;0.00;29.52;11.22;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_141432703#0_0_79;2016.67;36;34;363;366;34.29;11.43;5.72;0.00;98.41;12.95;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_141432703#0_1_80;2016.67;36;34;363;366;34.29;11.43;5.72;0.00;98.41;12.95;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_141432703#0_2_81;2016.67;36;34;363;366;34.29;11.43;5.72;0.00;98.41;12.95;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_142687253_0_378;22.88;0;0;42;42;4.17;4.17;2.09;0.00;4.51;11.18;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_142757319_2_836;200.04;0;0;32;32;2.25;0.75;0.37;0.00;5.45;15.81;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_142771970#0_0_996;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_142771970#0_1_997;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_142808368_0_1292;470.80;0;0;67;69;5.48;5.48;2.74;0.00;3.67;13.69;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_142970760_1_292;92.79;0;0;15;15;1.01;0.50;0.25;0.00;0.00;16.52;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_14328032#0_0_1519;13.55;0;0;2;2;0.16;0.16;0.08;0.00;0.00;13.92;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_14328335_0_107;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_143304972#0_0_194;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_143558083#0_0_448;476.70;0;0;56;58;4.86;2.43;1.21;0.00;9.52;13.19;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_143558083#0_0_843;447.70;0;0;54;55;4.56;2.28;1.14;0.00;4.81;13.34;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_143558083#0_1_449;476.70;0;0;56;58;4.86;2.43;1.21;0.00;9.52;13.19;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_144135873_1_261;534.43;0;0;77;80;6.36;2.12;1.06;0.00;9.99;13.73;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_144278190#0_0_857;26268.62;153;145;287;319;399.88;79.98;39.99;0.00;23868.85;1.25;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_144278190#0_1_858;26268.62;153;145;287;319;399.88;79.98;39.99;0.00;23868.85;1.25;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_144278190#0_2_859;26268.62;153;145;287;319;399.88;79.98;39.99;0.00;23868.85;1.25;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_144278190#0_3_860;26268.62;153;145;287;319;399.88;79.98;39.99;0.00;23868.85;1.25;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_144278190#0_4_861;26268.62;153;145;287;319;399.88;79.98;39.99;0.00;23868.85;1.25;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_144279540#0_0_136;46648.68;0;0;246;196;487.74;121.93;60.97;0.00;44770.24;0.55;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_144279540#0_1_135;46648.68;0;0;246;196;487.74;121.93;60.97;0.00;44770.24;0.55;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_144279540#0_2_134;46648.68;0;0;246;196;487.74;121.93;60.97;0.00;44770.24;0.55;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_144279540#0_3_133;46648.68;0;0;246;196;487.74;121.93;60.97;0.00;44770.24;0.55;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_144410972#0_0_637;1359.62;0;11;178;165;15.64;7.82;3.91;0.00;130.80;12.62;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_144410972#0_1_638;1359.62;0;11;178;165;15.64;7.82;3.91;0.00;130.80;12.62;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_144410974#0_0_267;231.38;0;0;157;157;14.08;7.04;3.52;0.00;22.40;12.39;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_144410974#0_1_268;231.38;0;0;157;157;14.08;7.04;3.52;0.00;22.40;12.39;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_144412085#0_0_244;1401.57;0;20;172;153;14.56;7.28;3.64;0.00;55.90;13.18;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_144412085#0_1_245;1401.57;0;20;172;153;14.56;7.28;3.64;0.00;55.90;13.18;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_144435600#0_0_128;341.39;28;15;96;110;10.34;5.17;2.58;0.00;8.19;13.39;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_144435600#0_0_50;341.39;28;15;96;110;10.34;5.17;2.58;0.00;8.19;13.39;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_144435600#0_1_127;341.39;28;15;96;110;10.34;5.17;2.58;0.00;8.19;13.39;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_144435600#0_1_49;341.39;28;15;96;110;10.34;5.17;2.58;0.00;8.19;13.39;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_144692953_0_87;10338.46;0;0;217;227;120.34;60.17;30.09;0.00;8790.04;2.03;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_144692953_0_93;12237.30;0;0;185;206;142.45;71.22;35.61;0.00;10931.19;1.44;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_145178196#0_0_787;337.36;0;0;45;43;3.50;1.75;0.88;0.00;4.88;13.80;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_145178196#0_1_788;337.36;0;0;45;43;3.50;1.75;0.88;0.00;4.88;13.80;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_145178215#0_0_138;1055.88;0;0;144;147;12.38;6.19;3.09;0.00;61.46;12.93;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_145178215#0_0_783;1021.53;5;0;138;143;11.98;5.99;2.99;0.00;33.49;13.27;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_145178215#0_1_139;1055.88;0;0;144;147;12.38;6.19;3.09;0.00;61.46;12.93;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_145178215#0_1_784;1021.53;5;0;138;143;11.98;5.99;2.99;0.00;33.49;13.27;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_145628202#0_0_459;3239.75;0;0;349;351;32.51;16.25;8.13;0.00;388.07;11.98;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_145628202#0_1_460;3239.75;0;0;349;351;32.51;16.25;8.13;0.00;388.07;11.98;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_145981895_0_491;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146003140#0_0_94;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146003140#0_1_95;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146007626_0_874;957.83;0;0;206;205;16.93;4.23;2.12;0.00;19.90;13.46;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146007626_1_875;957.83;0;0;206;205;16.93;4.23;2.12;0.00;19.90;13.46;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146007626_2_876;957.83;0;0;206;205;16.93;4.23;2.12;0.00;19.90;13.46;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146007626_3_877;957.83;0;0;206;205;16.93;4.23;2.12;0.00;19.90;13.46;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146050879_1_404;1554.67;0;0;191;193;19.92;9.96;4.98;0.00;345.56;10.71;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146050887_0_401;9673.63;0;0;154;151;128.22;42.74;21.37;0.00;8718.09;1.35;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146050887_1_402;9673.63;0;0;154;151;128.22;42.74;21.37;0.00;8718.09;1.35;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146050887_2_403;9673.63;0;0;154;151;128.22;42.74;21.37;0.00;8718.09;1.35;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146234212_0_196;1085.04;0;0;171;171;14.18;7.09;3.55;0.00;35.64;13.40;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146234212_1_197;1085.04;0;0;171;171;14.18;7.09;3.55;0.00;35.64;13.40;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146234214_0_323;14996.86;0;0;308;308;176.94;58.98;29.49;0.00;12953.18;1.88;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146234214_1_324;14996.86;0;0;308;308;176.94;58.98;29.49;0.00;12953.18;1.88;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146234214_2_325;14996.86;0;0;308;308;176.94;58.98;29.49;0.00;12953.18;1.88;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146256531_0_313;595.17;0;0;144;144;12.12;6.06;3.03;0.00;15.86;13.20;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146256531_1_312;595.17;0;0;144;144;12.12;6.06;3.03;0.00;15.86;13.20;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146504815_0_487;2591.68;29;26;351;355;33.92;11.31;5.65;0.00;219.04;12.48;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146504815_1_486;2591.68;29;26;351;355;33.92;11.31;5.65;0.00;219.04;12.48;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146504815_2_485;2591.68;29;26;351;355;33.92;11.31;5.65;0.00;219.04;12.48;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146537576_0_502;623.78;0;0;94;92;7.67;2.56;1.28;0.00;19.12;13.48;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146537576_1_501;623.78;0;0;94;92;7.67;2.56;1.28;0.00;19.12;13.48;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146537576_2_500;623.78;0;0;94;92;7.67;2.56;1.28;0.00;19.12;13.48;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146630737#0.88_0_145;538.94;0;0;131;132;10.62;3.54;1.77;0.00;0.80;13.72;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146630737#0.88_1_146;538.94;0;0;131;132;10.62;3.54;1.77;0.00;0.80;13.72;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146630737#0.88_2_147;538.94;0;0;131;132;10.62;3.54;1.77;0.00;0.80;13.72;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146631481#0_0_472;1007.84;21;16;201;207;18.57;6.19;3.10;0.00;38.35;13.28;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146631481#0_1_473;1007.84;21;16;201;207;18.57;6.19;3.10;0.00;38.35;13.28;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_146631481#0_2_474;1007.84;21;16;201;207;18.57;6.19;3.10;0.00;38.35;13.28;;;;;;;;;;;;;;;;
